fname,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,target
03-01-04-01-01-02-12.wav,-800.1502,-2.3180718,-9.076275,3.360316,-2.2176032,9.53003,-11.867534,1.9749348,-10.520932,-10.761144,-5.142427,1.8850037,0.44861093,0.51225525,0.3875272,0.4044618,0.28848523,0.40735927,0.48933807,0.46473292,0.38622865,0.5627029,0.6904672,0.4061342,4
03-01-04-01-02-01-12.wav,-846.14795,-22.546562,1.3450545,6.958331,-7.636157,10.004799,-7.0933485,7.2035794,-7.6330433,-7.795658,-4.160058,-1.810202,0.25762147,0.2232308,0.21815401,0.25473952,0.29681653,0.44373968,0.48566604,0.5002727,0.42828637,0.4355245,0.51688075,0.31251335,4
03-01-04-01-02-02-12.wav,-807.6599,-20.791298,-9.585422,2.5078661,-6.8034887,7.2116766,-12.773218,3.413255,-11.582877,-10.05436,-5.4727845,-2.1372948,0.45910677,0.43702027,0.34195176,0.36311254,0.35358262,0.41257012,0.5201968,0.5368338,0.47759646,0.45389232,0.58438355,0.44106114,4
03-01-04-02-01-01-12.wav,-721.16113,2.1975036,-18.516056,0.42581657,-10.482508,8.634214,-20.724089,2.402658,-8.924145,-6.5735025,-8.667021,4.619977,0.4486958,0.522491,0.44552013,0.55195016,0.55101854,0.6250573,0.5157195,0.51154447,0.42319232,0.40511,0.34978545,0.34877947,4
03-01-04-02-01-02-12.wav,-686.7065,6.0618734,-29.040737,-2.9353156,-15.75703,7.5781493,-22.933176,0.07750601,-10.554984,-10.833937,-7.1783156,4.446651,0.3069906,0.26958174,0.28126517,0.40853792,0.36086494,0.4548599,0.42646223,0.5348253,0.5134679,0.52283955,0.5024461,0.34702143,4
03-01-04-02-02-01-12.wav,-714.0635,7.561231,-16.360016,-2.0468519,-10.194917,7.497479,-17.682333,0.8337377,-9.4948225,-6.2713447,-8.881218,4.84119,0.43781155,0.42301095,0.42081562,0.48462534,0.52331865,0.49747774,0.45110852,0.55255294,0.33610073,0.2644629,0.27177864,0.25943816,4
03-01-04-02-02-02-12.wav,-668.3198,-4.2708664,-20.40495,-1.2510439,-16.97046,9.549378,-23.565964,-0.10148192,-9.553781,-6.6622643,-9.560546,4.754085,0.3462368,0.3417536,0.36911368,0.4192506,0.32953593,0.4221969,0.56454444,0.64837873,0.454484,0.3460378,0.32361555,0.2967375,4
03-01-05-01-01-01-12.wav,-781.3438,3.2066257,-6.765252,7.607683,-6.743351,5.2638345,-13.187342,6.2470546,-5.245788,-4.2446837,-4.2913404,-0.79863185,0.35989565,0.398138,0.4723334,0.5364611,0.4378433,0.5024957,0.55491453,0.5594518,0.4028793,0.34553862,0.35682663,0.31056464,5
03-01-05-01-01-02-12.wav,-775.72064,2.1058261,-11.100542,6.2740755,-2.3642466,7.0108957,-14.555879,6.1538253,-6.5861273,-4.042804,-4.9788227,-1.3835485,0.3901624,0.47925478,0.52002054,0.61601317,0.5427998,0.63113755,0.50544655,0.44226426,0.38176528,0.38896754,0.48647553,0.38482362,5
03-01-05-01-02-01-12.wav,-815.1666,-14.416482,0.76486236,7.8174114,-8.896834,10.786522,-12.121866,2.4083133,-7.800649,-7.6314,-2.8425364,-0.9411932,0.35302222,0.42982933,0.47544542,0.52106816,0.5409191,0.55445737,0.51971203,0.4820048,0.46783572,0.35643196,0.39362028,0.30880198,5
03-01-05-01-02-02-12.wav,-814.0538,-9.295299,-3.4874432,5.9484987,-7.5092335,8.164195,-13.181136,3.4269524,-8.565306,-8.161291,-2.4419255,0.05706857,0.5048578,0.48387176,0.51787406,0.5385843,0.559533,0.63750476,0.47501945,0.4292437,0.3355059,0.309764,0.35085618,0.34674978,5
03-01-05-02-01-01-12.wav,-641.73505,12.0125,-17.149801,4.8386784,-11.862051,6.6753078,-14.463029,5.0453687,-1.713899,-2.8023205,-3.950589,3.0222192,0.53123665,0.5883385,0.5648093,0.64213747,0.54560095,0.5684389,0.5051506,0.3962513,0.34808552,0.33182928,0.3449085,0.30478,5
03-01-05-02-01-02-12.wav,-586.4151,4.1305423,-22.400742,-0.65168214,-14.162136,5.720061,-14.663704,6.9355655,-4.0442142,-1.1838264,-4.0694995,3.5100646,0.5496759,0.6461294,0.5688395,0.67354155,0.5350045,0.4581635,0.402863,0.3879671,0.35481963,0.38300088,0.45965356,0.4061257,5
03-01-05-02-02-01-12.wav,-648.1945,5.870844,-14.29322,4.09399,-11.391377,8.396952,-16.81918,5.520586,-5.1055794,-5.5677214,-5.838832,2.7279584,0.49836728,0.5619859,0.5198863,0.5616921,0.49086675,0.5303825,0.4411514,0.4041615,0.4061859,0.42844278,0.42343736,0.3915176,5
03-01-05-02-02-02-12.wav,-610.1079,3.955515,-18.738276,0.26807633,-18.314379,9.107925,-16.49842,4.7699213,-4.856762,-2.70773,-5.61314,4.5800605,0.40454602,0.52575016,0.5618756,0.61648035,0.5936033,0.5869507,0.5572744,0.46430528,0.45746878,0.35585174,0.37581396,0.28211626,5
03-01-06-01-01-01-12.wav,-726.06647,-2.555515,-16.61673,6.6126385,-6.570788,10.596229,-13.179321,3.8214097,-12.370995,-4.2150707,-0.43664622,2.3634949,0.50705993,0.5998643,0.44321358,0.47378173,0.50528836,0.619032,0.5432771,0.56383014,0.5098165,0.42707404,0.3969317,0.37096193,6
03-01-06-01-01-02-12.wav,-741.46094,1.3172395,-19.908737,4.735167,-5.4112515,9.452417,-14.4219475,3.377265,-11.113321,-6.60707,-1.4084022,3.892128,0.45801452,0.4690651,0.48534173,0.52329594,0.54097635,0.5680763,0.4638176,0.47753164,0.3609382,0.3647566,0.49227935,0.40027347,6
03-01-06-01-02-01-12.wav,-761.54346,-10.966806,-17.049072,5.3140616,-8.684515,8.042003,-16.485144,3.4334795,-15.37881,-8.502303,-0.91468376,0.9679053,0.43036327,0.44623977,0.41123044,0.4801491,0.5662121,0.58199614,0.4164125,0.4117433,0.38786957,0.4576174,0.54405886,0.39327398,6
03-01-06-01-02-02-12.wav,-753.4187,-18.187061,-16.215893,5.7009115,-10.521419,10.090424,-16.838999,2.416101,-14.048999,-6.555315,-2.1659944,2.0800393,0.56510985,0.5623247,0.59838784,0.66725737,0.63886344,0.54329234,0.41057193,0.37674108,0.39866608,0.48340324,0.56114936,0.48014417,6
03-01-06-02-01-01-12.wav,-626.5529,0.31797227,-25.244678,2.5241935,-14.04119,11.025576,-17.540838,3.6751363,-7.584957,-5.52993,-4.4152374,8.204289,0.3068687,0.39961678,0.38265604,0.4823257,0.36222035,0.36736643,0.48000014,0.52925885,0.45601186,0.4492822,0.32499725,0.22995135,6
03-01-06-02-01-02-12.wav,-609.09503,-3.944041,-29.92408,-0.2263493,-18.541845,9.245182,-17.565435,3.1988618,-9.509454,-6.1962695,-7.589853,4.83118,0.5980921,0.5700998,0.44388154,0.3272643,0.31184775,0.33571064,0.41749576,0.5124756,0.43947282,0.4660927,0.4447532,0.4017883,6
03-01-06-02-02-01-12.wav,-617.6638,-7.6605835,-23.273983,0.4087941,-18.97301,7.5828114,-18.989635,2.7449813,-14.569249,-7.694272,-7.5841866,2.3740616,0.5210191,0.554896,0.37590277,0.4087287,0.36852244,0.47943085,0.5094566,0.50853467,0.4788423,0.4466,0.45971867,0.39776015,6
03-01-06-02-02-02-12.wav,-598.50977,-6.9575434,-26.560213,-0.9801159,-17.589764,8.566007,-17.784609,5.300205,-10.63812,-6.330723,-9.242154,2.787792,0.544612,0.5089887,0.5056122,0.38824695,0.29134542,0.3267874,0.33608443,0.38879642,0.39404932,0.45772085,0.42786133,0.39513355,6
03-01-07-01-01-01-12.wav,-818.5702,3.6305597,-10.597298,6.523871,-1.5504653,7.661642,-10.478952,1.8758767,-11.917413,-6.3168607,1.5976949,2.419446,0.5420652,0.5405337,0.51686656,0.56753933,0.5735058,0.52318466,0.3774778,0.43890506,0.48776087,0.45875183,0.478871,0.47559038,7
03-01-07-01-01-02-12.wav,-786.2908,-0.88455635,-15.900027,6.685731,-0.32970533,6.4333014,-10.952551,3.9387865,-10.659657,-10.27861,-3.2080562,1.9954339,0.51946694,0.59072393,0.56904256,0.6057571,0.548967,0.4789033,0.4415239,0.46500596,0.42924204,0.4078908,0.40132815,0.39637527,7
03-01-07-01-02-01-12.wav,-828.04724,-6.700059,-4.059156,3.3051991,-6.9197702,8.039771,-10.959336,1.430624,-13.023078,-7.6704307,-0.7784153,1.0098783,0.36906204,0.41723642,0.4825037,0.59750843,0.59587246,0.60791075,0.48329416,0.4286144,0.44843084,0.40108576,0.32507178,0.32977372,7
03-01-07-01-02-02-12.wav,-822.8877,-12.245668,-2.6272702,5.4982424,-9.0011835,7.5642214,-10.286216,3.3530421,-11.222704,-6.280005,0.2112231,1.1691766,0.29861298,0.39114714,0.59024394,0.62747556,0.5887663,0.52761596,0.4958599,0.42585215,0.4023378,0.37147415,0.41828626,0.2827577,7
03-01-07-02-01-01-12.wav,-745.90186,-8.355556,-20.669333,3.9308827,-7.5896955,7.9599266,-15.786905,0.55828035,-14.357756,-4.8462453,-1.820743,4.2734504,0.4080396,0.5182258,0.4499613,0.48368272,0.47554767,0.5691927,0.52798134,0.5101718,0.38189054,0.3924075,0.4764203,0.36277542,7
03-01-07-02-01-02-12.wav,-711.96436,5.6319413,-20.078382,-2.6138206,-11.741077,2.498555,-16.200706,4.4861426,-13.89332,-11.044266,-3.7407765,3.5516412,0.440538,0.5195879,0.41759428,0.47286898,0.54823023,0.58347726,0.5276887,0.4855026,0.45086905,0.43084803,0.36176896,0.34991252,7
03-01-07-02-02-01-12.wav,-708.68207,-8.598438,-18.281553,5.4409175,-10.040032,8.184356,-18.246956,0.80261946,-14.951742,-6.710323,0.33515826,5.7793674,0.41941965,0.4674183,0.47254688,0.5178029,0.5287685,0.59956235,0.47016728,0.5056891,0.45984188,0.47328275,0.4595637,0.3563933,7
03-01-07-02-02-02-12.wav,-708.8514,-6.483883,-18.74036,5.7554703,-13.012302,8.012266,-13.626607,1.7699283,-9.953753,-8.3490095,-6.961723,5.6930957,0.44557655,0.46635064,0.40798828,0.53893447,0.5749121,0.5086729,0.3938518,0.42226958,0.4273449,0.4919687,0.46270975,0.4264785,7
03-01-08-01-01-01-12.wav,-811.81885,-6.726096,-10.848595,0.5036712,-6.4810534,7.1921706,-14.759142,1.417398,-8.993811,-7.378789,-3.076167,0.5703732,0.49094775,0.49037006,0.47484344,0.5319589,0.578101,0.5681239,0.49193227,0.5490799,0.45567402,0.37267324,0.4162205,0.4026501,8
03-01-08-01-01-02-12.wav,-807.7757,-3.3733609,-6.9235086,3.847394,-6.077206,9.164586,-9.780449,1.9759582,-4.882959,-3.84184,-3.9809668,2.9510605,0.34541035,0.38481137,0.4577379,0.53440666,0.4381753,0.5163684,0.53888005,0.49449095,0.3423891,0.2266819,0.29699957,0.2611529,8
03-01-08-01-02-01-12.wav,-816.9977,-7.569448,-8.4097,3.0027566,-6.27472,8.008628,-12.475883,3.0648117,-9.49498,-6.275588,-3.304864,-1.054062,0.4169046,0.42324024,0.35170177,0.44429678,0.45469248,0.5803112,0.48186874,0.48646033,0.49103522,0.44975463,0.58120143,0.389203,8
03-01-08-01-02-02-12.wav,-795.4445,-13.224542,-9.448097,4.00328,-8.845981,6.6576653,-13.320169,1.7543476,-11.854959,-9.424828,-4.7827945,-1.5593593,0.4293019,0.3989198,0.43195197,0.62485,0.57999957,0.5509081,0.5379417,0.52340066,0.508126,0.40919468,0.46855456,0.3922044,8
03-01-08-02-01-01-12.wav,-746.8078,-1.9791684,-15.587867,0.081107415,-8.728659,7.9649334,-14.737312,0.59023297,-12.175897,-5.782311,-1.6552069,2.5424469,0.47180563,0.5033979,0.4887228,0.5355476,0.58795625,0.67944056,0.6109883,0.6207828,0.47283223,0.43013704,0.42284217,0.33302727,8
03-01-08-02-01-02-12.wav,-727.98596,-5.6979575,-20.597504,2.3417134,-10.171483,7.2547407,-18.734104,1.1024604,-12.133173,-6.7244177,-2.2213733,0.86206234,0.35525954,0.36203986,0.43210694,0.61846364,0.41175467,0.43140268,0.4423647,0.5089615,0.44113415,0.4607636,0.5788757,0.341166,8
03-01-08-02-02-01-12.wav,-754.3453,-1.9737921,-7.2782393,3.125705,-8.866001,6.1830807,-15.731581,-1.2198927,-10.077035,-7.4234066,-3.2890422,2.6850014,0.37562814,0.3941824,0.41019392,0.5151873,0.41808617,0.45611012,0.52725774,0.47209337,0.37448946,0.364897,0.53783894,0.38689247,8
03-01-08-02-02-02-12.wav,-758.1858,-7.0007515,-6.6117797,-0.18352492,-12.625604,7.8991103,-15.895094,-0.45273972,-10.811116,-7.047741,-3.7249954,3.113356,0.4204411,0.50673413,0.49132717,0.48845008,0.5196109,0.60346997,0.59790915,0.45505345,0.37880322,0.3716004,0.43663692,0.34182668,8
03-01-01-01-01-01-13.wav,-922.5077,-8.913008,12.026866,0.62094706,1.422457,8.467153,-3.8259833,-0.4455237,-2.6910782,-3.1622093,-3.8594635,-0.45595396,0.56413496,0.70263755,0.6480164,0.43781057,0.42484966,0.45086437,0.5039232,0.5154039,0.47726572,0.37027162,0.42320925,0.34097233,1
03-01-01-01-01-02-13.wav,-917.91736,-10.6447,13.951576,1.5125767,0.464486,7.048583,-2.0960784,-0.4981748,-4.120134,-2.9206605,-3.739112,1.0367194,0.5876463,0.69515246,0.5593744,0.4861947,0.4560629,0.39949897,0.4968653,0.46023673,0.44184765,0.44513416,0.3690609,0.34531844,1
03-01-01-01-02-01-13.wav,-914.9242,-13.821486,9.687609,2.0771475,-0.6626586,8.908629,-1.2407554,-0.6286111,-5.2709,-5.2846594,-3.7973783,0.2545104,0.5646915,0.6976799,0.6458339,0.51817507,0.44919464,0.42434552,0.45619252,0.42865297,0.4448135,0.42760655,0.4250219,0.35774198,1
03-01-01-01-02-02-13.wav,-900.6885,-12.623171,2.4443674,3.0117838,-0.0073160063,7.163535,-2.4952314,-0.7882737,-4.5845876,-5.0642524,-5.8527308,1.23844,0.5766947,0.67846584,0.6262061,0.5208801,0.50455153,0.52946854,0.58471584,0.52175343,0.507251,0.51259345,0.44539756,0.37744173,1
03-01-02-01-01-01-13.wav,-902.34705,-7.216732,10.637681,3.1020906,2.8713684,9.671649,-2.0909302,0.036006086,-4.0099163,-5.2042885,-2.250792,-0.35828987,0.5293071,0.67418325,0.6258812,0.5907896,0.4713054,0.5454141,0.5990434,0.57688123,0.5406873,0.4809077,0.5128497,0.40237755,2
03-01-02-01-01-02-13.wav,-907.94324,-7.555152,9.118127,1.2618661,0.8648433,8.896153,-3.198765,0.67535865,-3.808541,-3.0923817,-2.8001153,-2.068389,0.5622512,0.7146956,0.6206143,0.4979622,0.3897126,0.4520856,0.62371236,0.47550613,0.5069826,0.39357013,0.3770436,0.3530163,2
03-01-02-01-02-01-13.wav,-906.25256,-15.216114,14.996193,8.400872,-0.08182715,10.688395,-1.6195756,2.2356093,-2.6871006,-5.481433,-2.3320868,0.91447926,0.5434882,0.58388925,0.58109534,0.5353503,0.45929733,0.45166716,0.5495379,0.520131,0.46818033,0.4943197,0.48253676,0.31082046,2
03-01-02-01-02-02-13.wav,-907.01465,-16.686796,8.105331,6.4312053,-0.57355213,7.766462,-2.792987,1.022983,-3.4256105,-7.378864,-2.6707158,0.38880816,0.64972925,0.6321313,0.4675746,0.46133864,0.511538,0.442265,0.4932951,0.45572948,0.5120322,0.47831535,0.5160228,0.41597638,2
03-01-02-02-01-01-13.wav,-914.881,-7.8314977,10.361785,3.9858267,1.4489264,10.645575,-1.4262599,0.04886564,-3.8489194,-5.4789925,-3.2438433,0.7005967,0.49877405,0.57070917,0.57438666,0.4340867,0.4511973,0.44913867,0.6942835,0.61468613,0.5434437,0.5026883,0.4522443,0.3953485,2
03-01-02-02-01-02-13.wav,-911.02924,-2.3939927,9.347919,-0.3802494,-1.2345067,10.173793,-1.067291,0.018738577,-2.3060367,-5.231179,-4.2414513,-1.0169662,0.49340403,0.5285155,0.6015263,0.54339635,0.4376724,0.51189303,0.6485324,0.60969263,0.4433734,0.40428033,0.4668651,0.43546772,2
03-01-02-02-02-01-13.wav,-910.0388,-10.327477,6.151222,4.5245295,1.0612752,8.75229,-2.758295,1.281338,-3.0575635,-8.191883,-3.7482903,0.3913787,0.58487517,0.5917002,0.5770755,0.4692338,0.39797154,0.45459,0.5577148,0.41320276,0.5570947,0.41986516,0.5205668,0.43634728,2
03-01-02-02-02-02-13.wav,-915.5216,-6.492334,6.5703616,2.1865635,1.7435534,7.778831,-3.9019945,1.2293733,-1.5518299,-7.0007668,-4.2259917,0.5350038,0.46612313,0.53722316,0.5730346,0.3996342,0.37579274,0.5376587,0.5412291,0.56176805,0.42317858,0.4407308,0.4781398,0.3915574,2
03-01-03-01-01-01-13.wav,-862.8345,4.6602974,1.6918063,-1.742968,-0.31156904,8.965989,-5.438244,-1.2517867,-4.9873023,-5.118476,-5.757217,0.3917709,0.4356048,0.5415,0.72134936,0.5453057,0.47466037,0.388934,0.51148224,0.4382904,0.45482126,0.4100608,0.419321,0.31004623,3
03-01-03-01-01-02-13.wav,-870.4143,-1.7162675,1.9523891,1.0888493,-1.9738373,10.009703,-4.013138,-2.0515852,-4.1532893,-4.7866125,-6.241552,-0.43412974,0.41190925,0.5234717,0.5873765,0.54311293,0.63075817,0.46222818,0.4743524,0.38531095,0.4627136,0.43140593,0.49300557,0.38129488,3
03-01-03-01-02-01-13.wav,-871.8773,-3.4103715,1.8652978,5.4641304,-3.0110168,7.8931537,-2.366051,-1.2144603,-6.1675067,-4.855237,-6.3230023,-0.8554102,0.54137987,0.7285002,0.5274166,0.48741257,0.5167445,0.4304368,0.50700265,0.38816115,0.35470855,0.3853655,0.3685744,0.3657471,3
03-01-03-01-02-02-13.wav,-842.02466,-8.526128,-2.7595248,6.7020106,-4.586757,7.5278726,-2.1843538,-1.7791343,-11.209996,-3.5619295,-6.5817423,-3.3902223,0.5529958,0.6609038,0.5226192,0.47323367,0.40987098,0.46512008,0.55336463,0.4784291,0.44767067,0.5128852,0.60661703,0.36973962,3
03-01-03-02-01-01-13.wav,-798.6851,8.280489,-10.201617,0.32509807,0.9382811,11.4623785,-4.2234597,-4.180121,-7.9374814,-1.5887796,-6.842782,0.94718826,0.638513,0.60077435,0.64721906,0.7053374,0.5199291,0.5116672,0.56104285,0.49976787,0.36534634,0.44114447,0.5088575,0.43508285,3
03-01-03-02-01-02-13.wav,-734.1672,8.635001,-9.310192,4.935435,-8.74139,8.380343,-5.884633,-4.6974587,-12.335662,-0.01286931,-8.893714,-2.9922774,0.48734954,0.52461076,0.42263743,0.4289594,0.47090656,0.5795834,0.4708168,0.41967312,0.45414874,0.5121834,0.5866707,0.4031827,3
03-01-03-02-02-01-13.wav,-737.90857,-2.2616143,-15.591623,7.633263,-14.350014,4.019756,-5.192845,-3.5136538,-13.488447,0.043935064,-8.0932255,-2.3313458,0.57806367,0.5928396,0.46325764,0.43685186,0.45765388,0.4481198,0.5186547,0.41432324,0.389608,0.41486594,0.5895613,0.48899612,3
03-01-03-02-02-02-13.wav,-773.10657,3.312995,-9.499564,4.8747144,-11.161963,1.5480975,-4.8424516,-3.7479486,-11.850457,-1.2441686,-7.244597,-2.8617067,0.4098884,0.57001483,0.47389436,0.39999226,0.41219336,0.43306383,0.4438163,0.38121176,0.364418,0.49541098,0.6043733,0.39573652,3
03-01-04-01-01-01-13.wav,-894.5333,-11.76533,19.56409,10.167463,0.70024055,10.132479,-2.0836966,1.9385717,-4.1571755,-2.2850711,-1.1072456,0.12268787,0.47549906,0.5477746,0.48814544,0.40960574,0.3686247,0.4307806,0.5720697,0.39164737,0.43760917,0.5068131,0.46931496,0.36606422,4
03-01-04-01-01-02-13.wav,-896.4472,-8.40217,12.671903,7.9244103,0.547499,11.357539,-1.4189336,-1.0714595,-7.32452,-2.8294737,-0.7113198,-0.21574505,0.56422234,0.5557716,0.4294364,0.4093622,0.42803994,0.48761022,0.50034523,0.3793307,0.50821453,0.57953864,0.5497574,0.33719462,4
03-01-04-01-02-01-13.wav,-903.38336,-9.838176,17.90215,6.053624,0.33872795,10.520534,-2.4768612,0.015432846,-6.0459204,-2.012277,-1.2815204,-0.8889747,0.42244014,0.44644794,0.44208056,0.45924225,0.32305625,0.43999398,0.43209648,0.4232213,0.44264278,0.44959342,0.49502948,0.33574298,4
03-01-04-01-02-02-13.wav,-900.333,-11.431877,13.758601,6.307008,-1.0493836,9.082438,-3.3472667,-1.0975887,-7.57382,-3.0531747,-2.6309981,-0.48259974,0.5587492,0.61204374,0.5029644,0.37975731,0.36987922,0.40518677,0.48165858,0.44123137,0.4003361,0.45330182,0.39917007,0.37951106,4
03-01-04-02-01-01-13.wav,-862.95844,-6.3384805,4.0432606,4.6778526,1.7339734,9.892846,-4.7484365,-1.7507468,-7.883297,-2.6086571,-3.7365124,-1.509406,0.6725092,0.73292506,0.52702636,0.5194224,0.4826245,0.45202526,0.49584487,0.4380633,0.4213893,0.39729813,0.42450073,0.42096108,4
03-01-04-02-01-02-13.wav,-882.70734,-14.228966,9.33187,9.629898,2.9647236,9.621318,-2.8385522,-1.4781163,-8.217167,-0.8801779,-1.0996641,-1.2931538,0.5695368,0.5620502,0.54148304,0.5413428,0.4220867,0.43595582,0.60312897,0.57866704,0.39327836,0.41946378,0.5314153,0.4648963,4
03-01-04-02-02-01-13.wav,-879.65155,-14.885112,19.282412,7.6582913,-2.6963074,10.231694,-4.1140323,1.9189229,-5.5440454,-1.7632514,-3.6222532,-1.7174203,0.4990597,0.674298,0.5597415,0.45306224,0.37926167,0.35972187,0.42160305,0.33937603,0.35359928,0.45826614,0.5172833,0.39351517,4
03-01-04-02-02-02-13.wav,-895.9905,-23.48519,16.9621,12.990076,3.7979367,12.5384035,-2.350897,3.0953956,-3.5397635,-0.027336666,-1.3319799,-0.7633426,0.40895736,0.46767494,0.37949273,0.47439837,0.38855714,0.4884992,0.5393608,0.42522717,0.49469417,0.4886305,0.5370916,0.31852975,4
03-01-05-01-01-01-13.wav,-832.3763,-1.5181409,0.53051543,2.7020955,-0.17016092,7.073444,-9.113677,1.165587,-5.1859784,-2.984571,-8.686811,-0.5633471,0.6034279,0.705557,0.57190746,0.49082947,0.46097645,0.47260028,0.48624623,0.3797203,0.38789257,0.45200005,0.50972444,0.42862064,5
03-01-05-01-01-02-13.wav,-800.4883,6.201549,-4.2142215,3.662811,-3.492671,5.9942994,-8.856418,0.41358733,-5.7552996,-3.393726,-8.739682,-0.08195455,0.46799284,0.6961287,0.6106366,0.50256026,0.57250184,0.5673508,0.50712866,0.4465983,0.3616535,0.30122763,0.3853771,0.3372114,5
03-01-05-01-02-01-13.wav,-803.4536,1.7321926,-2.5926673,4.4381223,-1.9209534,9.325425,-8.492998,-0.4165526,-5.347538,-4.1412,-12.930903,0.101870455,0.56136143,0.69853795,0.66440237,0.5917166,0.5006373,0.4862196,0.45003533,0.40388572,0.3761807,0.42997932,0.5119645,0.41309795,5
03-01-05-01-02-02-13.wav,-791.90967,10.183015,-7.205942,4.0866146,-1.9137156,7.090696,-8.831762,-0.6083691,-7.1584907,-5.2092896,-11.842629,-1.1396576,0.36169186,0.57618344,0.6388149,0.55084854,0.5799338,0.5708915,0.47577643,0.40627006,0.33339873,0.35590386,0.35241482,0.28850007,5
03-01-05-02-01-01-13.wav,-588.6587,-3.1723108,-22.79468,5.5677185,-11.989011,0.17986895,-8.677279,-2.506882,-8.019356,-0.11006687,-8.016736,-0.277874,0.49793878,0.6148881,0.6268401,0.5807166,0.6465412,0.5520604,0.40847206,0.291169,0.33616933,0.30870914,0.3213317,0.28746328,5
03-01-05-02-01-02-13.wav,-655.8576,3.6087315,-15.167171,8.484247,-6.615779,7.6840444,-11.600152,-1.3984697,-3.8486328,2.2334237,-8.864769,2.4761643,0.5861265,0.7046773,0.5896936,0.4949731,0.51252717,0.539599,0.44071853,0.37998673,0.40376627,0.401579,0.421913,0.27597925,5
03-01-05-02-02-01-13.wav,-604.9542,0.6400689,-22.702486,6.4315186,-14.582469,0.97934836,-8.975947,-2.5928838,-9.150125,-0.69840235,-10.510892,-0.99588567,0.47289473,0.6815585,0.6994772,0.68571943,0.57761574,0.49931264,0.36375183,0.298489,0.244418,0.2539178,0.3043251,0.28703332,5
03-01-05-02-02-02-13.wav,-534.4069,-9.859053,-28.278748,7.35959,-21.37016,-3.4491918,-9.810359,-1.242512,-10.23303,1.436128,-7.9578485,-0.74851865,0.3187292,0.4673062,0.5063653,0.5001251,0.5070959,0.45717674,0.49614713,0.515584,0.26675522,0.23251754,0.21979132,0.24065462,5
03-01-06-01-01-01-13.wav,-878.5058,-13.2326975,8.159284,3.835845,-0.5108224,8.751795,-3.472671,-2.96554,-6.015785,0.39445797,-4.2389135,1.1910181,0.47687176,0.54803157,0.6043176,0.6843526,0.5891243,0.5115629,0.47980145,0.4405405,0.4475709,0.40201133,0.44778344,0.3880301,6
03-01-06-01-01-02-13.wav,-890.5489,-27.554367,10.203064,9.333191,0.1622095,9.384567,-1.9308631,0.7832325,-3.7556558,2.5627487,-1.2214237,0.98499066,0.5408838,0.65684724,0.5862588,0.45219514,0.4967481,0.72171134,0.6375252,0.515886,0.41052386,0.35854074,0.45892286,0.34591874,6
03-01-06-01-02-01-13.wav,-842.28485,-9.791785,8.277687,5.470119,-2.7130063,9.6408825,-5.564159,-0.6696386,-5.6966543,0.15514009,-6.5498676,0.28211123,0.6567565,0.7175764,0.6168659,0.58451056,0.52856004,0.42396283,0.45556098,0.34649944,0.32688406,0.35934013,0.4424821,0.405493,6
03-01-06-01-02-02-13.wav,-845.88916,-14.127875,6.361114,7.1085815,-1.5036472,8.6966505,-3.585042,0.28354427,-4.979516,0.5631164,-6.1795263,2.595182,0.5679135,0.59724164,0.7450475,0.7221019,0.5735071,0.4828661,0.37841222,0.31850886,0.27742815,0.30035853,0.3884762,0.31086153,6
03-01-06-02-01-01-13.wav,-868.11926,-17.68851,8.423204,7.690211,-2.4888804,8.203596,-3.9363928,-0.17342968,-5.2784085,1.671672,-4.4857163,0.058273856,0.62006664,0.63606423,0.66092414,0.65445924,0.6552613,0.61218685,0.553502,0.47143736,0.4119846,0.38143596,0.4007299,0.33810344,6
03-01-06-02-01-02-13.wav,-717.96027,-2.4276075,-10.965163,4.0577736,-6.8121777,4.3254247,-8.806082,-3.2801666,-9.24423,2.3999119,-6.4722447,-2.198283,0.5875877,0.68471676,0.60628164,0.5945385,0.56685376,0.51153123,0.39976206,0.34836927,0.35197473,0.33822995,0.35063145,0.29423937,6
03-01-06-02-02-01-13.wav,-734.943,-1.4417955,-5.779192,4.7590685,-9.166446,4.754206,-9.059274,-2.5322247,-7.0649204,0.31215122,-9.0241785,-0.68278384,0.5403252,0.6272146,0.521773,0.40945333,0.38321322,0.4807592,0.48921135,0.47786298,0.5331,0.44281268,0.5475552,0.4438873,6
03-01-06-02-02-02-13.wav,-863.6431,-16.710836,7.47298,7.062225,-0.40487733,10.512616,-3.3619802,-0.36971277,-3.9044626,0.20372014,-6.2896185,0.5828983,0.6027304,0.72518367,0.70512885,0.5474432,0.5841024,0.55969054,0.49399522,0.33254167,0.36645347,0.41729483,0.4056,0.37995625,6
